LH1,MO17,PHG35,PHG47,PHJ40,LH123HT,LH82,PH207,PHG39,PHG84,PHZ51,bin,mean
74.4251,79.4355,74.8242,91.1685,83.23219,86.2395,55.8217,57.4495,77.5701,57.17069,82.2635,1_218,74.5091345454545
71.3413,76.6168,55.4516,82.9723,70.3723,77.8533,44.9145,79.3508,55.8066,65.4973,78.1708,1_219,68.9406909090909
28.1199,39.7658,40.8312,19.835,34.6233,20.9616,21.639,20.1209,49.4184,4.538,39.9104,1_220,29.0694090909091
75.18432,43.014,75.25952,2.69,82.7169,2.69,3.532,2.69,72.45292,67.59632,42.3205,1_221,42.7405890909091
32.1054,23.2104,32.7554,21.3037,35.3172,21.9527,9.9937,17.041,34.5064,27.645,9.603,1_222,24.1303545454545
14.555,40.607,14.134,26.142,14.555,19.524,13.304,28.269,14.134,16.879,34.756,1_223,21.5326363636364
13.643,16.1427,43.398,40.471,13.643,32.643,19.9447,12.0369,45.475,6.6712,13.4199,1_224,23.4080363636364
25.618,32.5676,55.6302,2.601,28.731,2.601,35.6796,26.181,49.8712,20.532,26.627,1_225,27.8763272727273
67.3698,48.2498,50.6531,41.6905,66.5818,37.3855,64.3058,31.4378,52.08,72.5309,33.5839,1_226,51.4426272727273
48.85352,32.187,58.52,46.3068,56.99652,41.8498,21.736,29.87802,60.918,48.18352,29.88852,1_227,43.2107
74.1916,51.966,59.7285,67.641,74.8636,67.49,23.2149,33.1419,59.7285,74.3076,37.0175,1_228,56.6628272727273
10.891,55.3852,15.935,63.6763,10.891,52.4815,39.9267,50.128,18.357,10.891,62.993,1_229,35.5959727272727
18.984,60.7021,146.4643,144.7849,17.298,131.9174,48.868,104.722,138.6013,17.754,110.466,1_230,85.5056363636364
36.886,63.89124,110.87142,93.56834,84.5721,83.22304,63.53202,74.14832,108.85094,37.307,79.11412,1_231,75.9967763636364
46.6757,26.184,35.0341,46.7499,38.1389,44.1369,2.21,37.2977,36.6941,48.7167,25.7051,1_232,35.2311909090909
54.6112,48.882,33.9523,63.272,45.251,57.533,21.94,45.1732,31.9223,51.7802,45.861,1_233,45.4707454545455
79.592,90.962,47.5857,94.4897,14.219,81.049,37.795,74.671,55.5037,79.1237,46.889,1_234,63.8072545454545
70.61,61.998,57.045,60.958,45.48,61.976,31.357,59.049,64.6098,68.627,38.85,1_235,56.4145272727273
2.245,61.73842,45.99242,71.71752,45.37642,76.72352,27.81262,2.245,45.97042,2.245,64.47642,1_236,40.5947963636364
65.568,78.948,61.113,113.3219,77.879,108.176,79.5979,59.654,57.655,64.649,23.893,1_237,71.8595272727273
19.815,6.761,17.105,36.932,5.245,34.197,30.752,17.553,20.465,19.755,18.978,1_238,20.6870909090909
35.635,56.859,38.2465,75.38549,52.25,68.11149,73.35629,32.445,32.884,38.612,32.64,1_239,48.7658881818182
42.964,32.5246,19.1946,71.3018,43.1226,62.6484,51.4816,34.678,40.525,40.104,17.589,1_240,41.4666909090909
45.5369,0,27.976,16.323,0,15.961,15.5759,38.973,44.0839,48.5729,35.07,1_241,26.1884181818182
18.068,20.22,13.449,53.592,1.09,45.173,9.476,20.939,18.952,20.2,37.13,1_242,23.4808181818182
39.7816,51.36169,8.655,75.43569,20.57,69.77069,21.23729,35.1916,38.6916,39.7816,33.8887,1_243,39.4877690909091
0,19.562,40.7667,8.2617,2.947,5.5417,0,0,1.4711,0,29.7257,1_244,9.84326363636364
71.04272,33.51789,49.85842,76.66359,16.4091,79.61921,11.11289,72.56272,71.70472,74.57672,87.51421,1_245,58.5983809090909
46.378,40.38,30.762,101.0598,41.141,98.2218,83.6878,39.084,44.496,46.378,40.125,1_246,55.6103090909091
61.60102,42.83912,72.32902,48.04062,78.16502,47.98462,25.49712,68.22302,63.08002,66.59202,62.13954,1_247,57.8628309090909
30.831,18.6568,10.401,40.018,30.588,37.108,0.842,25.4542,25.531,31.678,32.446,1_248,25.7776363636364
27.547,25.033,0,9.32,0,8.478,22.168,27.208,25.096,24.607,27.208,1_249,17.8786363636364
9.959,28.82599,0.421,23.3867,17.76399,19.4477,22.10399,36.6167,11.529,11.148,27.46199,1_250,18.96946
9.729,81.6268,21.1912,50.617,69.0928,48.032,64.5894,69.6159,6.259,6.259,85.2788,1_251,46.5719
0.809,10.3837,147.99989,173.43079,66.4606,158.04149,153.72959,116.68289,0,0.809,185.01219,1_252,92.1235581818182
130.5782,146.37102,216.663,202.45152,170.0072,246.4677,208.10872,196.7482,119.1377,121.3992,246.8562,1_253,182.253514545455
230.76849,171.62189,221.0014,185.56589,217.355,78.39889,114.3379,232.24649,217.209,237.86549,173.92989,1_254,189.118211818182
96.9323,115.8073,69.41762,109.0373,138.39662,91.23542,37.4243,92.79372,137.44492,97.37772,113.3025,1_255,99.92452
127.852,92.5351,113.45829,93.9671,112.82079,94.3741,47.4351,113.9833,108.60779,126.025,107.0821,1_256,103.467333636364
75.9888,58.7782,0.842,59.1002,58.1658,45.586,31.418,62.2978,0.842,77.7758,60.7512,1_257,48.3223454545455
123.5923,117.4907,0,122.5626,64.2869,109.8477,104.1357,109.5405,0,122.3416,121.3597,1_258,90.4688818181818
106.5663,96.2221,0,100.9891,68.2014,98.6241,102.5553,101.2083,0,96.4631,102.7581,1_259,79.4170727272727
137.684,109.9367,0,114.3327,104.7467,105.6287,135.38,132.666,0,113.0404,113.5004,1_260,96.9923272727273
142.13621,103.42259,25.539,99.23279,147.58391,97.94579,132.70521,132.72741,26.802,104.16379,100.66959,1_261,101.175299090909
52.1727,17.923,72.1202,17.502,44.7172,6.8849,46.5227,52.5717,74.2212,18.344,17.923,1_262,38.2638727272727
20.8759,51.8659,39.8934,51.4449,19.9159,4.6584,20.5969,17.6299,39.6044,52.4189,51.0569,1_263,33.6328545454545
13.4492,15.9792,7.65,10.3082,14.6192,7.65,9.3692,14.6192,5.12,14.8092,14.6192,1_264,11.6538727272727
54.9577,77.277,67.802,75.193,56.0957,62.9227,49.7127,47.6727,70.282,79.809,36.2867,1_265,61.6373818181818
51.366,74.87,93.559,82.937,53.145,44.08,48.863,38.347,86.533,74.61,63.805,1_266,64.7377272727273
50.4786,115.55291,100.0575,110.26441,81.0113,55.8296,46.3076,42.8176,101.4035,117.20491,89.0853,1_267,82.7284754545455
88.7181,45.00389,64.68119,46.09339,97.667813,88.8111,85.4761,89.3521,63.87819,71.8376,93.766913,1_268,75.935126
42.9597,92.8301,69.3671,93.0741,85.4081,50.082,48.178,51.845,68.8891,42.9607,60.6749,1_269,64.2062545454545
127.6809,71.7173,49.07322,72.8053,75.6943,99.0979,107.7319,102.1159,47.0202,124.8122,58.72822,1_270,85.1343036363636
84.59322,68.84712,64.53302,76.48412,76.48212,72.71312,35.8772,31.9272,65.99402,82.63522,58.98902,1_271,65.3704890909091
65.73082,90.6668,19.874,85.007,80.9978,79.1475,34.003,41.312,17.80729,69.67282,78.01082,1_272,60.2027136363636
41.22342,81.8839,30.24,83.50732,81.6719,73.1889,49.094,31.74442,28.10942,38.68642,31.65842,1_273,51.9098290909091
55.3923,157.7055,28.082,106.134,162.0935,150.1638,61.0456,105.5158,103.1403,53.4903,101.2108,1_274,98.5430818181818
2.728,14.528,20.49,18.858,15.46,14.1,15.502,16.413,19.567,2.728,0.421,1_275,12.7995454545455
31.354,38.5751,37.9489,18.6683,35.0503,34.7392,33.3729,18.908,34.6409,25.433,3.291,1_276,28.3619636363636
26.773,15.077,10.539,6.866,16.658,13.957,9.9292,6.004,12.3692,21.053,9.254,1_277,13.4981272727273
25.543,8.966,8.168,9.632,19.826,9.256,9.211,9.113,7.747,12.322,9.745,1_278,11.7753636363636
0,0.6943,1.5413,3.8633,0.6943,0.6943,0.6943,1.9853,1.5413,0,0,1_279,1.0644
0,18.73,18.309,18.73,19.261,18.73,18.309,9.477,18.73,0,9.521,1_280,13.6179090909091
7.915,5.01,2.48,17.923,3.469,4.589,4.293,17.458,2.48,7.915,2.405,1_281,6.90336363636364
12.2165,7.415,8.734,21.331,7.989,4.243,7.624,20.065,8.313,13.0585,9.387,1_282,10.9432727272727
49.6389,50.2979,9.954,42.75159,54.4789,49.6899,40.53799,33.5424,9.954,51.1649,38.2619,1_283,39.1156709090909
81.6914,82.6185,94.0135,77.5695,102.5215,78.8105,54.0124,89.41,87.9265,79.3754,77.9455,1_284,82.3540636363636
38.631,121.4226,65.809,34.985,65.801,126.9454,60.345,42.194,64.705,38.703,31.9842,1_285,62.8659272727273
15.21,5.7079,16.019,15.21,16.019,6.1289,15.21,12.509,15.21,15.21,4.759,1_286,12.4720727272727
49.4517,52.035,45.0507,43.8087,47.9757,48.4474,47.2717,35.1547,41.4847,45.1497,13.8742,1_287,42.7003818181818
51.1518,54.219,106.461,49.4018,105.526,54.64,52.5116,30.9468,55.0256,59.7268,70.1226,1_288,62.703
56.52032,74.57569,136.2974,49.44932,136.1614,68.34069,105.6467,54.92182,58.93949,56.52032,66.9215,1_289,78.5722409090909
35.0885,28.759,55.01822,35.5095,57.43202,26.576,35.13322,25.8095,31.301,33.0595,37.938,1_290,36.5113145454545
88.9279,76.8272,84.7952,76.943,81.9162,68.6632,68.2062,27.787,28.639,85.1919,68.5791,1_291,68.7705363636364
68.12,121.1053,122.1098,82.3538,124.614,115.598,88.5508,54.725,58.159,66.4158,57.379,1_292,87.1936818181818
17.271,31.377,51.336,31.492,54.882,31.851,32.961,29.07,47.359,16.991,13.756,1_293,32.5769090909091
34.5129,74.212,78.422,23.6437,82.167,66.759,26.38,16.9937,22.4247,36.8209,3.28,1_294,42.3287181818182
74.5772,58.923,87.367,58.0377,79.667,34.679,85.6695,37.597,82.8077,75.4192,67.1677,1_295,67.4465454545455
179.17582,74.15842,101.44352,70.9292,95.4285,141.3511,76.9303,167.08782,182.2856,172.97282,192.0511,1_296,132.164927272727
38.6032,20.0278,31.3067,36.7169,30.3947,10.684,12.0208,36.6237,34.8529,39.5522,21.9428,1_297,28.4296090909091
34.2997,32.35,19.927,51.8807,17.506,15.537,0,22.278,51.1897,27.2817,37.832,1_298,28.1892545454545
76.6136,6.6731,0.421,59.0068,0.421,21.927,0,22.6921,57.5918,73.9126,8.2331,1_299,29.7720090909091
46.09,6.923,4.881,30.255,4.881,0,0,8.449,23.388,45.892,5.041,1_300,15.9818181818182
46.95599,57.65579,62.11179,39.13899,60.59079,18.77299,23.172,60.61659,33.51919,45.27199,59.62279,1_301,46.1299
29.913,17.3441,15.5871,28.229,15.155,19.815,9.628,17.218,13.865,29.071,19.46,1_302,19.5713818181818
30.9422,24.976,55.31519,24.631,49.4242,7.404,16.54,45.7432,49.30119,8.75,22.846,1_303,30.5339072727273
59.865,43.072,27.155,13.377,13.377,22.175,9.017,12.568,16.797,34.673,44.768,1_304,26.9858181818182
66.726,81.9203,79.8162,35.8515,66.0073,24.82532,33.7312,46.71732,68.9041,62.4593,89.0793,1_305,59.6398036363636
115.0659,116.8358,119.241,88.986,0,57.9925,66.8598,106.2079,90.2815,44.1595,107.4358,1_306,83.0059727272727
55.2526,59.0661,41.9168,47.3198,0.842,30.821,54.2606,55.3186,38.3648,1.093,59.4871,1_307,40.3402181818182
26.8367,47.7252,37.7065,64.2482,37.7065,13.4387,10.6715,56.7012,21.2932,20.7322,51.5212,1_308,35.3255545454545
35.352,67.6359,58.547,57.567,57.786,0.842,43.812,32.262,37.099,36.827,68.9009,1_309,45.1482545454545
178.6549,144.2727,178.3281,179.3442,178.2491,161.7709,112.3254,139.694,119.1564,125.8414,143.2017,1_310,150.985345454545
93.3765,73.5079,0,28.863,0,14.104,0.842,38.3499,90.3545,99.1955,76.3079,1_311,46.8092
0,71.8504,0,138.4352,0,90.368,29.5967,62.2208,0,0,74.1304,1_312,42.4183181818182
79.208,53.27462,0,62.4844,30.12762,50.78342,19.65342,21.6297,77.687,76.968,54.90242,1_313,47.8835090909091
78.386,54.3275,0,56.596,57.4375,13.713,28.971,46.346,68.564,55.569,56.6275,1_314,46.9579545454545
72.5594,138.3552,0,109.726,143.4129,30.8814,42.5274,57.5479,73.2107,124.508,129.6607,1_315,83.8536
99.89652,97.4589,0,19.6878,96.6559,49.57742,132.3629,141.95832,99.30952,86.8297,89.9999,1_316,83.0669890909091
166.42069,132.04,77.33539,93.33839,121.4723,143.63669,126.1095,136.96419,164.25369,138.4584,124.829,1_317,129.532567272727
13.896,51.5,60.3058,62.3928,48.485,17.02499,1.91579,11.008,16.825,11.176,52.44,1_318,31.5426709090909
71.4782,148.4849,98.7152,127.7154,152.7609,59.1077,61.502,70.242,60.808,68.294,155.2789,1_319,97.6715636363636
95.4211,68.5649,43.9956,42.2257,68.8509,72.4583,76.487,92.4392,106.0201,54.335,70.1589,1_320,71.9051545454545
0,39.5942,17.9292,20.597,45.3872,41.308,45.089,7.796,27.593,0,41.5022,1_321,26.0723454545455
106.94422,147.01752,47.6645,112.67992,148.26452,139.9422,153.1352,86.77422,149.1822,159.6192,147.74402,1_322,127.178883636364
120.4155,132.973,160.4569,70.1925,141.6717,68.7395,67.2815,92.933,148.2907,152.2237,149.1455,1_323,118.574863636364
78.334,157.7168,107.1134,92.6531,159.3696,50.1595,0,36.6724,89.5673,83.7009,162.4776,1_324,92.5240545454545
125.356643,175.39662,152.22342,129.02322,182.32702,123.626843,50.637,106.40452,198.08722,210.57322,178.65862,1_325,148.392213272727
0,250.8873,0,219.6201,191.2046,148.7478,169.2214,87.3025,79.7386,204.4953,240.4223,1_326,144.694536363636
0,54.9576,0,61.8073,50.118,42.529,46.1483,46.627,0,30.046,54.5366,1_327,35.1608909090909
0,130.56002,0,85.9549,105.0561,71.9493,52.2072,66.9423,27.6545,88.4129,129.14212,1_328,68.8981218181818
110.86269,98.50849,66.81369,62.7797,116.95769,122.22849,139.21049,96.322,103.868,129.61069,104.89749,1_329,104.732674545455
33.46,89.3304,29.2,39.2627,40.464,58.2634,48.2017,36.9147,86.606,59.7633,113.9657,1_330,57.7665363636364
22.1824,64.2961,22.7338,85.4338,49.3417,40.111,24.4098,26.5726,52.0324,76.4418,69.0241,1_331,48.4163181818182
44.9087,15.486,51.913,54.1015,40.8397,21.561,44.2402,17.6545,44.028,69.9615,15.063,1_332,38.1597363636364
19.8015,19.7547,36.0077,22.816,24.2495,12.7895,21.3815,6.324,35.7567,23.535,21.9347,1_333,22.2137090909091
51.766,40.939,45.6061,64.183,29.6136,27.199,41.691,45.8348,41.7444,60.971,45.811,1_334,45.0326272727273
41.433,65.3368,33.473,66.19122,62.3948,40.96642,65.5897,66.4225,28.159,78.6908,65.9958,1_335,55.8775490909091
7.829,40.0125,29.252,30.389,46.1945,31.497,32.2415,38.6025,41.1135,28.9235,41.6345,1_336,33.4263181818182
44.578,51.2035,47.753,34.8059,43.27,38.7805,34.7404,23.209,41.689,44.0755,41.6075,1_337,40.5193
3.131,3.44,5.411,1.618,0,3.44,1.87,1.16,3.261,2.25,3.44,1_338,2.63827272727273
75.1837,59.4888,73.7527,47.2415,26.9235,56.0038,44.1676,70.8915,71.9237,0.421,55.4515,1_339,52.8590272727273
88.4987,103.1887,86.5367,71.4069,58.452,95.0437,48.4939,19.829,88.3627,0,100.9787,1_340,69.1628181818182
73.0027,80.276,67.602,43.0347,78.4527,76.67,46.221,39.9687,74.7497,0,79.399,1_341,59.9433181818182
28.4112,20.34,26.9212,41.24,24.053,21.732,10.374,32.801,31.4002,39.7192,26.723,1_342,27.6104363636364
24.0699,24.0699,24.0699,14.4839,22.8789,20.5306,21.8629,0.77,20.6719,24.0699,23.7909,1_343,20.1153363636364
20.4203,23.902,23.216,14.176,21.1773,21.201,23.566,9.8863,22.7003,23.1213,24.744,1_344,20.7373181818182
8.25,7.833,5.288,7.833,5.288,8.675,5.525,3.383,5.288,7.829,7.445,1_345,6.60336363636364
0.00762,1.23762,0,11.7713,0.00762,1.23762,0.3384,11.3749,0.00762,0.00762,0.00762,1_346,2.36344909090909
97.44312,106.07662,24.737,68.7677,84.21832,97.76802,89.03312,83.63852,94.78212,102.11192,99.17222,1_347,86.1589709090909
42.507,29.762,38.533,24.287,24.982,31.964,42.417,0,40.057,41.4259,39.2449,1_348,32.2890727272727
88.5413,65.168,87.0073,69.25849,73.83679,58.963,84.748,64.5715,85.8073,51.8395,65.1945,1_349,72.26688
75.19162,68.969,75.19162,60.1512,67.02082,65.659,75.9067,72.9077,75.87862,20.1522,58.903,1_350,65.08468
81.93859,69.25279,77.60359,39.777,3.578,64.90769,53.765,63.3312,81.59379,0,69.5848,1_351,55.0302227272727
38.09,68.5536,33.85,40.5517,30.4404,64.8034,72.5363,70.3307,34.79,0.4368,86.1347,1_352,49.1379636363636
0,95.5562,70.7636,105.9586,96.4825,92.9392,120.8731,120.5221,0,76.8042,73.2646,1_353,77.5603727272727
0,59.819,21.6991,66.358,50.9201,58.486,38.048,42.644,0,67.355,15.002,1_354,38.2119272727273
5.165,30.532,22.753,29.0698,36.1868,30.532,38.8758,40.8148,5.165,35.2658,14.283,1_355,26.2402727272727
0,63.118,61.4896,49.1105,56.133,55.523,74.8322,78.2972,0,41.8417,61.7895,1_356,49.2849727272727
3.446,86.0029,93.1707,95.781,77.44,84.0239,87.4171,88.4281,2.356,105.063,79.1042,1_357,72.9302636363636
50.1846,61.7896,51.9656,7.757,6.509,59.2966,52.5026,52.6296,51.0336,62.1126,51.4956,1_358,46.1160363636364
137.39662,108.15532,129.63032,60.6687,90.85082,107.04442,113.79692,109.28792,130.32562,144.7155,52.0375,1_359,107.628150909091
89.0158,70.7854,25.3801,88.8448,27.8241,68.1464,61.2924,59.8057,86.8048,65.8834,17.199,1_360,60.0892636363636
62.7126,44.729,70.444,67.7602,88.8837,43.487,96.3673,90.4043,66.4153,67.175,60.9466,1_361,69.0295454545455
16.7378,7.038,2.791,7.7408,17.1588,7.038,12.2008,12.2008,16.7378,16.6998,7.038,1_362,11.2165090909091
19.5263,41.5103,20.686,52.785,33.3542,36.2648,36.9481,38.0551,25.1198,35.2586,37.1419,1_363,34.2409181818182
85.2716,60.5036,72.4586,75.5718,84.1078,55.5376,75.3458,69.6298,79.7476,71.3378,34.494,1_364,69.4550909090909
20.7598,59.9232,69.8731,26.6891,29.8111,66.0395,29.3029,29.8111,20.3388,21.6018,16.1565,1_365,35.4824454545455
20.953,24.751,22.834,16.254,27.851,22.451,35.329,31.513,23.203,30.931,11.962,1_366,24.3665454545455
13.573,11.291,24.585,2.821,26.95,24.306,28.5928,24.3738,13.573,7.353,21.913,1_367,18.1210545454545
63.59789,81.16588,77.66988,13.755,78.18689,78.80188,95.42088,101.39088,65.35689,104.22188,86.15789,1_368,76.8841672727273
2.353,74.2514,79.0646,88.7113,21.692,72.7273,78.6248,65.3688,1.932,84.9055,69.0971,1_369,58.0661636363636
70.3277,50.1437,81.5513,78.8933,67.0297,72.8777,55.2237,48.0107,58.0377,7.323,32.5333,1_370,56.5410727272727
35.645,51.101,32.553,39.182,37.128,31.884,21.298,19.657,34.794,26.282,59.541,1_371,35.3695454545455
67.358,47.865,67.115,65.154,50.557,62.056,39.4,37.558,62.798,64.811,40.814,1_372,55.0441818181818
6.12,0,6.585,6.854,12.595,8.122,6.244,3.969,4.335,5.273,1.581,1_373,5.60709090909091
36.674,2.45,37.684,37.263,21.499,37.684,20.0996,19.1606,37.684,5.0112,4.5902,1_374,23.6181454545455
13.0831,6.7693,13.0831,13.0831,24.7767,13.0831,40.4221,41.576,13.0831,15.2581,14.4491,1_375,18.9697090909091
40.0983,36.3083,32.5504,39.7025,39.2146,33.0784,44.222,42.739,43.2853,21.1242,39.6229,1_376,37.4496272727273
107.361,78.4049,82.0225,79.562,76.503,83.0603,76.7289,78.6349,108.8247,95.4205,116.4064,1_377,89.3571909090909
28.611,17.462,23.63,29.237,18.271,19.627,11.612,8.554,28.4139,12.114,12.151,1_378,19.0620818181818
19.59602,17.27102,11.75162,10.445,13.903,10.28462,14.3848,15.6408,18.78202,8.242,10.1598,1_379,13.6782454545455
46.205,39.177,55.82922,32.9975,67.21082,54.5968,0,0,47.052,87.9707,0.827,1_380,39.2605490909091
29.503,22.513,23.596,30.528,33.7238,27.419,0,0,31.362,21.935,39.289,1_381,23.6244363636364
20.38,35.544,38.122,24.033,16.318,30.579,2,0,23.548,21.631,35.068,1_382,22.4748181818182
35.1836,70.2556,81.1772,85.4306,28.0852,79.8918,74.9412,79.6392,10.2712,69.023,69.9182,1_383,62.1651636363636
0,48.6345,38.7879,44.8125,22.3485,26.056,1.09,1.09,38.2799,42.9425,13.1415,1_384,25.1984818181818
0,14.748,43.84949,43.45419,41.65749,6.374,0,0,40.84619,39.43649,20.239,1_385,22.7822590909091
0,38.7882,41.8072,43.1402,55.2942,32.9832,0,0,43.7582,42.4412,53.1302,1_386,31.9402363636364
0,30.03262,43.3062,23.6961,17.9066,28.7084,22.2076,21.3966,51.8727,34.2492,45.01952,1_387,28.9450490909091
0,40.7857,68.1452,28.748,49.9406,14.7282,53.5529,46.0599,66.0142,49.5684,47.4919,1_388,42.2759090909091
0,51.9239,70.21672,3.652,38.9454,4.04,73.86172,63.79572,26.829,57.2899,70.04702,1_389,41.8728527272727
0,38.938,22.7666,14.392,23.203,13.032,35.073,33.924,42.461,41.9176,35.187,1_390,27.3540181818182
0,64.048,36.364,61.8406,71.8193,61.5736,74.8416,70.3416,61.0003,49.388,74.1566,1_391,56.8521454545455
0,56.0767,31.2289,0,48.9757,30.8009,75.3437,77.0687,30.8339,85.2826,83.7966,1_392,47.2188818181818
0,19.212,17.592,31.0052,51.6052,13.3,52.1742,53.7152,51.4772,50.2322,52.7132,1_393,35.7296727272727
0,1.296,19.432,9.693,1.296,17.4,13.178,4.058,0,3.961,3.809,1_394,6.73845454545454
0,0,28.16022,1.611,0,25.03322,0,0,0,0,0,1_395,4.98222181818182
0,24.7949,38.8039,36.1839,0,35.3809,2.28,0,0,0,0,1_396,12.4948727272727
0,29.1749,38.3409,18.322,0,32.3029,0,0,0,0,0,1_397,10.7400636363636
0,0.243,16.713,4.823,0,16.47,0,0,0,0,0,1_398,3.47718181818182
0,4.1068,2.032,5.608,5.608,2.032,5.76,5.76,0,5.76,5.76,1_399,3.85698181818182
0,0,0.0305,0.0305,0.0305,0.0305,0.0305,0.0305,0,0.0305,0.0305,1_400,0.0221818181818182
4.441,6.6759,0.249,6.6759,6.6759,1.29,2.65,4.8859,4.441,8.7319,8.7319,2_-3,5.04076363636364
0.842,3.642,0.842,4.497,4.063,2.809,1.689,2.353,0.842,3.065,3.065,2_-2,2.519
9.504,24.307,7.103,23.189,25.299,4.645,8.379,9.366,9.504,6.198,6.198,2_-1,12.1538181818182
19.7476,26.0453,16.3046,26.2903,26.2903,23.5968,23.3286,7.0575,20.6866,15.585,15.536,2_0,20.0426
31.6283,45.88,17.831,47.575,46.873,16.4183,25.835,4.321,32.4753,22.089,20.729,2_1,28.3322636363636
14.70267,26.11177,35.36167,24.19977,32.51877,28.39067,2.048,28.86067,13.605,42.38557,32.63667,2_2,25.5292027272727
43.0887,63.66011,52.123,40.0182,65.23541,37.4512,64.7045,48.5547,42.1797,56.8353,57.8453,2_3,51.9723745454545
60.9258,119.2708,94.9581,60.264,117.6605,60.4667,88.2714,63.7717,52.8708,131.4968,131.8198,2_4,89.2524
39.5846,37.4355,20.1846,40.6042,37.7155,38.2535,28.864,22.192,35.3066,66.2589,64.2609,2_5,39.1509363636364
98.67053,94.56753,28.385,94.61853,96.97953,68.879,65.487,0,88.47153,102.7223,99.6333,2_6,76.2194772727273
119.9548,59.87447,34.46053,117.0997,63.316,92.0508,77.3402,123.2071,122.71907,122.6334,128.4726,2_7,96.4662427272727
49.2217,22.8223,15.226,27.8217,23.4943,37.178,20.73001,17.9247,43.4777,56.12631,50.957,2_8,33.1799745454545
50.7501,32.6057,40.2089,51.9027,35.0237,24.6168,52.7607,44.5087,49.3901,43.9708,39.8808,2_9,42.329
59.7937,65.8541,32.628,47.2427,65.4938,29.5717,49.3027,20.2074,58.4017,38.2634,37.5354,2_10,45.8449636363636
31.636,17.7976,63.4476,59.4736,17.8026,39.5736,61.2096,36.8606,29.636,0,0,2_11,32.4942909090909
41.5838,38.6611,38.4057,62.3854,39.2941,36.2714,67.0844,34.776,38.8828,32.9737,32.9737,2_12,42.1174636363636
31.7539,44.92913,35.6368,40.5345,45.37863,25.9343,36.7647,34.6887,30.0629,38.4562,39.3931,2_13,36.6848054545455
58.0618,46.6024,42.6568,63.0652,47.9512,40.512,61.6852,24.322,55.9238,45.3834,46.0524,2_14,48.3832909090909
49.9563,49.088,34.5906,35.8583,50.11,37.6576,11.6257,19.0682,48.9293,36.0832,32.3432,2_15,36.8464
83.0624,70.4884,75.3434,84.1499,75.4834,54.8524,0,72.7914,79.3793,52.0535,51.2995,2_16,63.5366909090909
49.5645,54.6743,23.835,14.9425,56.7223,8.21,0,17.3665,46.5455,40.6738,39.2448,2_17,31.9799272727273
43.175,40.426,34.803,30.19,41.529,20.328,43.787,28.17,44.984,44.211,45.301,2_18,37.9003636363636
58.0872,80.8462,84.05873,61.63753,93.9082,67.8472,48.401,37.7842,49.8712,71.218,69.24,2_19,65.7181327272727
